"Address","Content Type","Status Code","Status","Indexability","Indexability Status"
"https://tokentopnews.com/wp-content/uploads/2025/07/vert-capital-tokenizes-1-billion-assets.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/11/image-23.jpeg","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/06/bitcoin-open-interest-decline.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/07/trump-urges-fed-lower-rates.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2026/01/image-203.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/05/standard-chartered-bitcoin-2028-prediction.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2021/12/polygon-matic-feature-950x500-1.jpg","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/05/oncade-4m-seed-funding-a16z.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/07/bitcoin-market-resistance-levels.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/11/image-2.jpeg","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
"https://tokentopnews.com/wp-content/uploads/2025/12/image-211.png","text/html; charset=UTF-8","522","<none>","Non-Indexable","Server Error"
