"Address","Content Type","Status Code","Status","Indexability","Indexability Status"
"https://coinlineup.com/apemars-leads-best-crypto-to-buy-now-with-xrp-ada-in-focus/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/missed-floki-and-dogecoin-run-apemars-hits-2363-roi-fomo/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/crypto-market-update-altcoins-sink-as-bitcoin-pulls-back-on-failed-talks/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/grayscale-q2-crypto-watchlist-hype-ton-trx-etf-filing/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/banks-rate-strategy-buy-274m-stock-bitcoin-purchases/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/trump-linked-crypto-tokens-collapse-trump-wlfi/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/bridged-dot-exploit-ethereum-1b-tokens-minted/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/bitcoin-etf-assets-coinbase-custody-choke-point-74b-risk/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/us-government-transfers-seized-bitcoin-linked-to-steroid-probe/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/bitcoin-whitepaper-on-wall-street/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/justin-sun-wlfi-opaque-governance-unfair-token-lockups/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/top-crypto-news-april-11-world-liberty-financial/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/bitcoin-addresses-in-loss-top-13m-glassnode/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/cftc-primary-regulator-crypto-markets/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/paying-iran-in-crypto-shipping-sanctions-chainalysis/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/anthony-scaramucci-tells-bitcoin-holders-to-stay-calm/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://coinlineup.com/sec-admits-crypto-crackdown-went-too-far-dismisses-7-cases/","text/html; charset=UTF-8","200","OK","Indexable",""
